臺南市,國立成功大學,臺灣文學系,文史哲學群,98
臺南市,國立成功大學,中國文學系,文史哲學群,99
臺南市,國立成功大學,外國語文學系,外語學群,100
臺南市,國立成功大學,歷史學系,文史哲學群,101
臺南市,國立成功大學,工業設計學系,建築與設計學群,102
臺南市,國立成功大學,建築學系,建築與設計學群,103
臺南市,國立成功大學,都市計劃學系,建築與設計學群,104
臺南市,國立成功大學,經濟學系,財經學群,105
臺南市,國立成功大學,政治學系,法政學群,106
臺南市,國立成功大學,心理學系,社會與心理學群,107
臺南市,國立成功大學,法律學系,法政學群,108
臺南市,國立成功大學,會計學系,財經學群,109
臺南市,國立成功大學,企業管理學系,管理學群,110
臺南市,國立成功大學,工業與資訊管理學系,管理學群,111
臺南市,國立成功大學,統計學系,數理化學群,112
臺南市,國立成功大學,交通管理科學系,管理學群,113
臺南市,國立成功大學,生命科學系,生命科學學群,114
臺南市,國立成功大學,生物科技與產業科學系,生命科學學群,115
臺南市,國立成功大學,化學系,數理化學群,116
臺南市,國立成功大學,地球科學系,地球與環境學群,117
臺南市,國立成功大學,物理學系,數理化學群,118
臺南市,國立成功大學,數學系,數理化學群,119
臺南市,國立成功大學,光電科學與工程學系,工程學群,120
臺南市,國立成功大學,電機工程學系,工程學群,121
臺南市,國立成功大學,資訊工程學系,資訊學群,122
臺南市,國立成功大學,機械工程學系,工程學群,123
臺南市,國立成功大學,航空太空工程學系,工程學群,124
臺南市,國立成功大學,系統及船舶機電工程學系,工程學群,125
臺南市,國立成功大學,土木工程學系,工程學群,126
臺南市,國立成功大學,化學工程學系,工程學群,127
臺南市,國立成功大學,材料科學及工程學系,工程學群,128
臺南市,國立成功大學,資源工程學系,工程學群,129
臺南市,國立成功大學,測量及空間資訊學系,工程學群,130
臺南市,國立成功大學,環境工程學系,地球與環境學群,131
臺南市,國立成功大學,水利及海洋工程學系,工程學群,132
臺南市,國立成功大學,生物醫學工程學系,工程學群,133
臺南市,國立成功大學,工程科學系,工程學群,134
臺南市,國立成功大學,醫學系,醫藥衛生學群,135
臺南市,國立成功大學,藥學系,醫藥衛生學群,136
臺南市,國立成功大學,物理治療學系,醫藥衛生學群,137
臺南市,國立成功大學,職能治療學系,醫藥衛生學群,138
臺南市,國立成功大學,護理學系,醫藥衛生學群,139
臺南市,國立成功大學,醫學檢驗生物技術學系,醫藥衛生學群,140
臺南市,國立成功大學,牙醫學系,醫藥衛生學群,141
新竹市,國立交通大學,外國語文學系,外語學群,56
新竹市,國立交通大學,人文社會學系,文史哲學群,57
新竹市,國立交通大學,傳播與科技學系,大眾傳播學群,58
新竹市,國立交通大學,管理科學系,管理學群,59
新竹市,國立交通大學,工業工程與管理學系,工程學群,60
新竹市,國立交通大學,運輸與物流管理學系,管理學群,61
新竹市,國立交通大學,資訊管理與財務金融學系,財經學群,62
新竹市,國立交通大學,生物科技學系,生命科學學群,63
新竹市,國立交通大學,應用化學系 ,數理化學群,64
新竹市,國立交通大學,應用數學系,數理化學群,65
新竹市,國立交通大學,電子物理學系,數理化學群,66
新竹市,國立交通大學,電機工程學系,工程學群,67
新竹市,國立交通大學,光電工程學系,工程學群,68
新竹市,國立交通大學,機械工程學系,工程學群,69
新竹市,國立交通大學,土木工程學系,阿阿斯蒂芬,70
新竹市,國立交通大學,材料科學與工程學系,工程學群,71
新竹市,國立交通大學,資訊工程學系,資訊學群,72
新竹市,國立清華大學,經濟學系,財經學群,73
新竹市,國立清華大學,計量財務金融學系,財經學群,74
新竹市,國立清華大學,資訊工程學系,資訊學群,75
新竹市,國立清華大學,電機工程學系,工程學群,76
新竹市,國立清華大學,教育心理與諮商學系,社會與心理學群,77
新竹市,國立清華大學,教育與學習科技學系,教育學群,78
新竹市,國立清華大學,英語教學系,教育學群,79
新竹市,國立清華大學,運動科學系(原體育學系),遊戲與運動學群,80
新竹市,國立清華大學,幼兒教育學系,教育學群,81
新竹市,國立清華大學,特殊教育學系,教育學群,82
新竹市,國立清華大學,音樂學系,藝術學群,83
新竹市,國立清華大學,藝術與設計學系,藝術學群,84
新竹市,國立清華大學,中國文學系 ,文史哲學群,85
新竹市,國立清華大學,外國語文學系,外語學群,86
新竹市,國立清華大學,生命科學系,生命科學學群,87
新竹市,國立清華大學,醫學科學系,醫藥衛生學群,88
新竹市,國立清華大學,化學系,數理化學群,89
新竹市,國立清華大學,數學系,數理化學群,90
新竹市,國立清華大學,物理學系,數理化學群,91
新竹市,國立清華大學,動力機械工程學系,工程學群,92
新竹市,國立清華大學,化學工程學系,工程學群,93
新竹市,國立清華大學,材料科學工程學系,工程學群,94
新竹市,國立清華大學,工業工程與工程管理學系,工程學群,95
新竹市,國立清華大學,生醫工程與環境科學系,工程學群,96
新竹市,國立清華大學,工程與系統科學系,工程學群,97
高雄市,國立中山大學,音樂學系,藝術學群,197
高雄市,國立中山大學,劇場藝術學系,藝術學群,198
高雄市,國立中山大學,中國文學系,文史哲學群,199
高雄市,國立中山大學,外國語文學系,外語學群,200
高雄市,國立中山大學,政治經濟學系,財經學群,201
高雄市,國立中山大學,社會學系,社會與心理學群,202
高雄市,國立中山大學,企業管理學系,管理學群,203
高雄市,國立中山大學,財務管理學系,財經學群,204
高雄市,國立中山大學,資訊管理學系,資訊學群,205
高雄市,國立中山大學,生物科學系,生命科學學群,206
高雄市,國立中山大學,化學系,數理化學群,207
高雄市,國立中山大學,物理學系,數理化學群,208
高雄市,國立中山大學,應用數學系,數理化學群,209
高雄市,國立中山大學,海洋生物科技暨資源學系,地球與環境學群,210
高雄市,國立中山大學,海洋科學系,地球與環境學群,211
高雄市,國立中山大學,海洋環境及工程學系,地球與環境學群,212
高雄市,國立中山大學,電機工程學系,工程學群,213
高雄市,國立中山大學,光電工程學系,工程學群,214
高雄市,國立中山大學,資訊工程學系,資訊學群,215
高雄市,國立中山大學,機械與機電工程學系,工程學群,216
高雄市,國立中山大學,材料與光電科學學系,工程學群,217
臺北市,國立臺灣大學,地理環境資源學系,地球與環境學群,1
臺北市,國立臺灣大學,心理學系,社會與心理學群,2
臺北市,國立臺灣大學,化學系,數理化學學群,3
臺北市,國立臺灣大學,地質科學系,地球與環境學群,4
臺北市,國立臺灣大學,物理學系,數理化學學群,5
臺北市,國立臺灣大學,大氣科學系,地球與環境學群,6
臺北市,國立臺灣大學,數學系,數理化學學群,7
臺北市,國立臺灣大學,戲劇學系,藝術學群,8
臺北市,國立臺灣大學,中國文學系,文史哲學群,9
臺北市,國立臺灣大學,外國語文學系,外語學群,10
臺北市,國立臺灣大學,日本語文學系,外語學群,11
臺北市,國立臺灣大學,歷史學系,文史哲學群,12
臺北市,國立臺灣大學,人類學系,社會與心理學群,13
臺北市,國立臺灣大學,哲學系,文史哲學群,14
臺北市,國立臺灣大學,圖書資訊學系,文史哲學群,15
臺北市,國立臺灣大學,經濟學系,財經學群,16
臺北市,國立臺灣大學,社會學系,社會與心理學群,17
臺北市,國立臺灣大學,社會工作學系,社會與心理學群,18
臺北市,國立臺灣大學,政治學系,法政學群,19
臺北市,國立臺灣大學,會計學系,財經學群,20
臺北市,國立臺灣大學,國際企業學系,管理學群,21
臺北市,國立臺灣大學,財務金融學系,財經學群,22
臺北市,國立臺灣大學,資訊管理學系,資訊學群,23
臺北市,國立臺灣大學,工商管理學系,管理學群,24
臺北市,國立臺灣大學,生命科學系,生命科學學群,25
臺北市,國立臺灣大學,生化科技學系,生命科學學群,26
臺北市,國立臺灣大學,昆蟲學系,生命科學學群,27
臺北市,國立臺灣大學,生物機電工程學系(原生物產業機電工程學系),工程學群,28
臺北市,國立臺灣大學,生物環境系統工程學系,工程學群,29
臺北市,國立臺灣大學,農藝學系,生物資源學群,30
臺北市,國立臺灣大學,動物科學技術學系,生物資源學群,31
臺北市,國立臺灣大學,園藝暨景觀學系,生物資源學群,32
臺北市,國立臺灣大學,植物病理與微生物學系,生物資源學群,33
臺北市,國立臺灣大學,農業經濟學系,生物資源學群,34
臺北市,國立臺灣大學,生物產業傳播暨發展學系,生物資源學群,35
臺北市,國立臺灣大學,農業化學系,生物資源學群,36
臺北市,國立臺灣大學,森林環境暨資源學系,生物資源學群,37
臺北市,國立臺灣大學,獸醫學系,生物資源學群,38
臺北市,國立臺灣大學,電機工程學系,工程學群,39
臺北市,國立臺灣大學,資訊工程學系,資訊學群,40
臺北市,國立臺灣大學,機械工程學系,工程學群,41
臺北市,國立臺灣大學,土木工程學系,工程學群,42
臺北市,國立臺灣大學,化學工程學系,工程學群,43
臺北市,國立臺灣大學,材料科學與工程學系,工程學群,44
臺北市,國立臺灣大學,工程科學及海洋工程學系,工程學群,45
臺北市,國立臺灣大學,醫學系,醫藥衛生學群,46
臺北市,國立臺灣大學,物理治療學系,醫藥衛生學群,47
臺北市,國立臺灣大學,職能治療學系,醫藥衛生學群,48
臺北市,國立臺灣大學,護理學系,醫藥衛生學群,49
臺北市,國立臺灣大學,醫學檢驗暨生物技術學系,醫藥衛生學群,50
臺北市,國立臺灣大學,醫學工程學系,工程學群,51
臺北市,國立臺灣大學,公共衛生學系,醫藥衛生學群,52
臺北市,國立臺灣大學,藥學系,醫藥衛生學群,53
臺北市,國立臺灣大學,牙醫學系,醫藥衛生學群,54
臺北市,國立臺灣大學,法律學系,法政學群,55
臺中市,國立中興大學,中國文學系,文史哲學群,165
臺中市,國立中興大學,外國語文學系,外語學群,166
臺中市,國立中興大學,歷史學系,文史哲學群,167
臺中市,國立中興大學,應用經濟學系,財經學群,168
臺中市,國立中興大學,昆蟲學系,生命科學學群,169
臺中市,國立中興大學,生物產業機電工程學系,工程學群,170
臺中市,國立中興大學,農藝學系,生物資源學群,171
臺中市,國立中興大學,動物科學系,生物資源學群,172
臺中市,國立中興大學,園藝學系,生物資源學群,173
臺中市,國立中興大學,植物病理學系,生物資源學群,174
臺中市,國立中興大學,食品暨應用生物科技學系,生物資源學群,175
臺中市,國立中興大學,水土保持學系,生物資源學群,176
臺中市,國立中興大學,土壤環境科學系,生物資源學群,177
臺中市,國立中興大學,森林學系,生物資源學群,178
臺中市,國立中興大學,會計學系,財經學群,179
臺中市,國立中興大學,企業管理學系,管理學群,180
臺中市,國立中興大學,財務金融學系,財經學群,181
臺中市,國立中興大學,行銷學系,管理學群,182
臺中市,國立中興大學,資訊管理學系,資訊學群,183
臺中市,國立中興大學,法律學系,法政學群,184
臺中市,國立中興大學,生命科學系,生命科學學群,185
臺中市,國立中興大學,化學系,數理化學群,186
臺中市,國立中興大學,應用數學系,數理化學群,187
臺中市,國立中興大學,物理學系,數理化學群,188
臺中市,國立中興大學,電機工程學系,工程學群,189
臺中市,國立中興大學,資訊科學與工程學系,資訊學群,190
臺中市,國立中興大學,機械工程學系,工程學群,191
臺中市,國立中興大學,土木工程學系,工程學群,192
臺中市,國立中興大學,化學工程學系,工程學群,193
臺中市,國立中興大學,材料科學與工程學系,工程學群,194
臺中市,國立中興大學,環境工程學系,地球與環境學群,195
臺中市,國立中興大學,獸醫學系,生物資源學群,196
嘉義市,國立中正大學,成人及繼續教育學系,教育學群,218
嘉義市,國立中正大學,犯罪防治學系,社會與心理學群,219
嘉義市,國立中正大學,運動競技學系,遊戲與運動學群,220
嘉義市,國立中正大學,中國文學系,文史哲學群,221
嘉義市,國立中正大學,外國語文學系,外語學群,222
嘉義市,國立中正大學,歷史學系,文史哲學群,223
嘉義市,國立中正大學,哲學系,文史哲學群,224
嘉義市,國立中正大學,經濟學系,財經學群,225
嘉義市,國立中正大學,會計與資訊科技學系,財經學群,226
嘉義市,國立中正大學,企業管理學系,管理學群,227
嘉義市,國立中正大學,財務金融學系,財經學群,228
嘉義市,國立中正大學,資訊管理學系,資訊學群,229
嘉義市,國立中正大學,政治學系,法政學群,230
嘉義市,國立中正大學,心理學系,社會與心理學群,231
嘉義市,國立中正大學,勞工關係學系,社會與心理學群,232
嘉義市,國立中正大學,傳播學系,大眾傳播學群,233
嘉義市,國立中正大學,社會福利學系,社會與心理學群,234
嘉義市,國立中正大學,財經法律學系,法政學群,235
嘉義市,國立中正大學,法律學系,法政學群,236
嘉義市,國立中正大學,生物醫學科學系(原生命科學系),生命科學學群,237
嘉義市,國立中正大學,化學暨生物化學系,數理化學群,238
嘉義市,國立中正大學,地球與環境科學系,地球與環境學群,239
嘉義市,國立中正大學,物理學系,數理化學群,240
嘉義市,國立中正大學,數學系,數理化學群,241
嘉義市,國立中正大學,電機工程學系,工程學群,242
嘉義市,國立中正大學,資訊工程學系,資訊學群,243
嘉義市,國立中正大學,通訊工程學系,工程學群,244
嘉義市,國立中正大學,機械工程學系,工程學群,245
嘉義市,國立中正大學,化學工程學系,工程學群,246
桃園市,國立中央大學,中國文學系,文史哲學群,142
桃園市,國立中央大學,英美語文學系,外語學群,143
桃園市,國立中央大學,法國語文學系,外語學群,144
桃園市,國立中央大學,經濟學系,財經學群,145
桃園市,國立中央大學,企業管理學系,管理學群,146
桃園市,國立中央大學,財務金融學系,財經學群,147
桃園市,國立中央大學,資訊管理學系,資訊學群,148
桃園市,國立中央大學,客家語文暨社會科學學系,文史哲學群,149
桃園市,國立中央大學,生命科學系,生命科學學群,150
桃園市,國立中央大學,生醫科學與工程學系,工程學群,151
桃園市,國立中央大學,化學學系,數理化學群,152
桃園市,國立中央大學,物理學系,數理化學群,153
桃園市,國立中央大學,數學系,數理化學群,154
桃園市,國立中央大學,光電科學與工程學系,工程學群,155
桃園市,國立中央大學,地球科學學系,地球與環境學群,156
桃園市,國立中央大學,太空科學與工程學系,工程學群,157
桃園市,國立中央大學,大氣科學學系,地球與環境學群,158
桃園市,國立中央大學,電機工程學系,工程學群,159
桃園市,國立中央大學,資訊工程學系,資訊學群,160
桃園市,國立中央大學,通訊工程學系,工程學群,161
桃園市,國立中央大學,土木工程學系 ,工程學群,162
桃園市,國立中央大學,化學工程與材料工程學系,工程學群,163
桃園市,國立中央大學,機械工程學系,工程學群,164
